CNPJ,Razao Social,Porte,Total_Pago,Ticket_Medio_Cliente,Qtd_Propostas,Produtos_Adquiridos,Mensalidade_Estimada_Base
8973574000158,Cordial Sociedade Beneficente Do Coracao De Alagoas,3. Pequeno,38700.7,1935.0349999999999,20,"Sesi Cambona - Renovacao Do Combo Sst - Cordial Sociedade Beneficente Do Coracao De Alagoas, Servico Em Sst - Cordial (santana Do Ipanema - Al), EDUCAÇÃO CORPORATIVA -  CIPA, CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA - BRIGADA DE INCÊNDIO, MAPA DE RISCO - CASA DO CORAÇÃO, ELABORAÇÃO DOS PROGRAMAS LEGAIS - CASA DO CORAÇÃOZINHO, ELABORAÇÃO DOS PROGRAMAS LEGAIS - URTE, ELABORAÇÃO DOS PROGRAMAS LEGAIS - CORDIAL, ELABORAÇÃO DOS PROGRAMAS LEGAIS - CASA DO CORAÇÃO E CORDIAL, MAPA DE RISCO - CASA DO CORAÇÃOZINHO E URTE, LAUDOS AMBIENTAIS - UNIDADE URTE (HOSPITAL DO CORAÇÃO), RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST - CASA DO CORAÇÃO, SERVIÇOS EM SST - RENOVAÇÃO, SERVIÇOS EM SST, PPP",460.722619047619
8282818000156,Alfa Empreendimentos E Participacoes S.A,4. Micro,38216.8,2729.7714285714287,14,"Educacao Corporativa - Alfa, CONTRATO DE SAÚDE E SEGURANÇA, MEDIÇÕES AMBIENTAIS - FAZENDA ESPIRITO SANTO, MEDIÇÕES AMBIENTAIS - FAZENDA GUARANY, MEDIÇÕES AMBIENTAIS - FAZENDA JARDIM DAS LAGES, MEDIÇÕES AMBIENTAIS - FAZENDA LADEIRA PRETA, MEDIÇÕES AMBIENTAIS - FAZENDA FLORESTA",454.9619047619048
4433402000130,Colegio Santissimo Senhor Ltda,3. Pequeno,37928.84,9482.21,4,"Seguranca - Pericia Judicial De Seguranca - Colegio Santissimo Senhor, Saude E Seguranca - Colegio Santissimo Senhor, MEDIÇÕES AMBIENTAIS, CONTRATO DE SAÚDE E SEGURANÇA",451.5338095238095
23452238002016,PRECON INDUSTRIAL SA,3. Pequeno,36367.03,1346.927037037037,27,"TREINAMENTO NR35 - TURMA MISTA, TREINAMENTO NR35 - TRABALHO EM ALTURA -TURMA MISTA, SERVIÇOS EM SST, TREINAMENTO - NR35 - TRABALHO EM ALTURA (TURMA MISTA), SST - AVALIAÇÃO AMBIENTAL DE VIBRAÇÃO, EDUCAÇÃO CORPORATIVA - NR 35, PALESTRA - 5S, EDUCAÇÃO CORPORATIVA - AÇÃO TEATRAL, LTCAT, MEDIÇÕES AMBIENTAIS, AET, CURSO TRABALHO EM ALTURA, ELABORAÇÃO DOS PROGRAMAS LEGAIS, SIPAT, AÇÃO EDUCATIVA TEATRAL, PCA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, EDUCAÇÃO CORPORATIVA, MEDIÇÃO AMBIENTAL, LAUDOS E MEDIÇÕES AMBIENTAIS, EDUCAÇÃO CORPORATIVA - BRIGADA DE INCÊNDIO (INTERMEDIÁRIO), EDUCAÇÃO CORPORATIVA - NR 12, SERVIÇOS EM SST - RENOVAÇÃO",432.94083333333333
12164854000192,Industria De Cimentos De Alagoas Ltda,3. Pequeno,36152.14,2780.933846153846,13,"Sesi Farol - Cimento Zumbi - Ppp, Sesi Cambona - Industria De Cimentos De Alagoas - Geracao, Assinatura E Envio De Eventos De Sst Ao Esocial, Sesi Cambona - Cimento Zumbi - Ppp, Sesi Cambona - Renovacao Do Combo Sst - Industria De Cimentos De Alagoas Zumbi, Seguranca Do Trabalho (higiene Ocupacional) - Cimento Zumbi, ELABORAÇÃO DOS PROGRAMAS LEGAIS, CONTRATO DE SAÚDE E SEGURANÇA, CAMPANHA OUTUBRO ROSA/NOVEMBRO AZUL, COMPLEMENTO DA PROPOSTA DE Nº 813469, LAUDOS E MEDIÇÕES AMBIENTAIS, SERVIÇOS EM SST, COMBO DE CAMPANHAS",430.382619047619
8017542000189,IPIRANGA LOGISTICA LTDA,3. Pequeno,36142.020000000004,9035.505000000001,4,EDUCAÇÃO CORPORATIVA,430.2621428571429
33558012000195,TSX PLANEJAMENTO ENGENHARIA E CONSULTORIA LTDA,3. Pequeno,35768.25,5109.75,7,"SERVIÇOS EM SST - PPP, AET - ANÁLISE ERGONÔMICA DE TRABALHO, EDUCAÇÃO CORPORATIVA, ANÁLISE DE VULNERABILIDADE, SERVIÇOS EM SST, REVISÃO DOS PROGRAMAS",425.8125
69973477000150,Ortotrauma Servicos Medicos Ltda,3. Pequeno,34786.020000000004,4348.2525000000005,8,"Sesi Cambona - Renovacao De Combo Sst- Ortoclinica Ortotrauma Servicos Medicos Ltda, Educacao Corporativa - Ortoclinica, CONTRATO DE SAÚDE E SEGURANÇA, PPP - ALCIONE TENÓRIO, EDUCAÇÃO CORPORATIVA - NR 32, nan, COMBO DE SERVIÇOS SAÚDE E SEGURANÇA NO TRABALHO",414.11928571428575
24111914000198,KLIVIA NATACHA DE MELO SILVA,4. Micro,34714.54,4959.22,7,"CONTRATO DE SAÚDE E SEGURANÇA, MEDIÇÕES, GESTÃO DO ESOCIAL, EDUCAÇÃO CORPORATIVA, LAUDOS E MEDIÇÕES, REVISÃO DOS PROGRAMAS",413.2683333333333
18357790000122,CONENGE PROJETO 02 EMPREENDIMENTO IMOBILIARIO SPE LTDA,3. Pequeno,34375.46000000001,17187.730000000003,2,"MEDIÇÕES AMBIENTAIS E ASSESSORIA PARA CONSTITUIÇÃO DA CIPA, ELABORAÇÃO DOS PROGRAMAS LEGAIS",409.23166666666674
43234157000194,Promenade Ponta Verde Iii Empreendimentos Imobiliarios Spe Ltda,3. Pequeno,34310.59,5718.431666666666,6,"Seguranca - Avaliacao Poeira Respiravel - Promenade Ponta Verde Iii - Construtora Placic, Saude E Seguranca - Promenade Ponta Verde Iii Emp Imobiliarios Spe Ltda, MEDIÇÕES AMBIENTAIS, SERVIÇOS EM SST - MÃO DE OBRA ESPECIALIZADA, SERVIÇOS EM SST",408.4594047619047
29061526000163,REFRESQ AGUA MINERAL EIRELI,3. Pequeno,32940.5,3660.0555555555557,9,"ASSISTÊNCIA TÉCNICA EM PERÍCIA JUDICIAL - MÉDICO DO TRABALHO, CONTRATO DE SAÚDE E SEGURANÇA, CIPA - 16H, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, ASSESSORIA E TREINAMENTO DE CIPA, SERVIÇOS DE SST",392.1488095238095
13647785000130,IVC ALIMENTOS E BEBIDAS LTDA.,3. Pequeno,32746.52,2339.037142857143,14,"CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA, CAMPANHA SETEMBRO AMARELO, EDUCAÇÃO COORPORATIVA, MEDIÇÕES, CAMPANHA ABRIL VERDE, GESTÃO DO ESOCIAL, CURSO DE CIPA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, RENOVAÇÃO DOS PROGRAMAS",389.8395238095238
10472933000135,TEXAS INDUSTRIAL LTDA,3. Pequeno,32376.22,2698.0183333333334,12,"CONTRATO DE SAÚDE E SEGURANÇA, AET, CURSO DE CIPA 16H, ASSESORIA PARA A CONSTITUIÇÃO DA CIPA, NORMATIVO NR10 BÁSICO, SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO, GESTÃO DO E-SOCIAL, TREINAMENTO DE PRIMEIROS SOCORROS (NR-07), SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,  SERVIÇO EM SAÚDE E SEGURANÇA NO TRABALHO, CURSO DE PRIMEIROS SOCORROS",385.43119047619047
4342459000639,Sesc-Administracao Regional No Estado De Alagoas,3. Pequeno,31376.46,6275.2919999999995,5,"TEATRO CORPORATIVO, SERVIÇOS EM SST, EDUCAÇÃO CORPORATIVA, SERVIÇOS EM SST - ARAPIRACA, SERVIÇOS EM SST - BIBLIOSESC",373.5292857142857
43633513000142,Cavalcante E Rolim Empreendimentos Ltda,3. Pequeno,31115.05,5185.841666666666,6,"EDUCAÇÃO CORPORATIVA, CONTRATO DE SAÚDE E SEGURANÇA",370.4172619047619
3360646000178,SAMPLÁS INDÚSTRIA E COMÉRCIO DE PLÁSTICOS LTDA,3. Pequeno,31068.010000000002,3883.5012500000003,8,"CONTRATO DE SAÚDE E SEGURANÇA, CIPA, CAMPANHA - OUTUBRO ROSA E NOVEMBRO AZUL, MEDIÇÃO, GESTÃO DO ESOCIAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST",369.8572619047619
4790656000106,ABREU & SILVA DISTRIBUIDOR LTDA,3. Pequeno,30504.62,3389.402222222222,9,"COMBO DE CAMPANHAS 2024, SERVIÇO EM SST, RENOVAÇÃO - SERVIÇOS EM SST, EDUCAÇÃO CORPORATIVA, CAMPANHA SST, CAMPANHA ABRIL VERDE, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST",363.1502380952381
12102741000243,PROJETEL TELECOMUNICAÇÕES LTDA,3. Pequeno,30343.809999999998,3034.381,10,"EDUCAÇÃO CORPORATIVA, CONTRATO DE SAÚDE E SEGURANÇA, AET ANÁLISE ERGONÔMICA DO TRABALHO, CAMPANHA OUTUBRO ROSA, SERVIÇO EM SAÚDE E SEGURANÇA NO TRABALHO, CAMPANHA NOVEMBRO AZUL, MEDIÇÕES, LAUDO DE INSALUBRIDADE E PERICULOSIDADE (SEBRAETEC), CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, LAUDOS E MEDIÇÕES",361.2358333333333
19284040000130,KLIN ENGENHARIA E GESTÃO AMBIENTAL LTDA,3. Pequeno,30026.07,1766.239411764706,17,"EDUCAÇÃO CORPORATIVA - PRIMEIROS SOCORROS E NR 23, SST -  PCMSO, AET E MEDIÇÕES, EDUCAÇÃO CORPORATIVA -  TBS, TBS - TREINAMENTO BÁSICO DE SEGURANÇA, TREINAMENTO PRIMEIRO SOCORROS - 4H, PCMSO - UNIDADE CASE, ELABORAÇÃO DO PCMSO, RENOVAÇÃO DO PCMSO, SERVIÇOS EM SST - VISITA TÉCNICA",357.4532142857143
11252153000304,Dispan Transporte Rodoviario Ltda,3. Pequeno,29076.250000000004,2643.295454545455,11,"Ufas - Medicoes - Dispan, Servicos Em Sst (renovacao) - Dispan, CONTRATO DE SAÚDE E SEGURANÇA, MEDIÇÃO, RENOVAÇÃO PROGRAMAS LEGAIS E LAUDOS, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, CAMPANHA OUTUBRO ROSA NOVEMBRO AZUL, SERVIÇOS EM SST",346.14583333333337
25003808000153,D Solare Energia E Inovacao Ltda,3. Pequeno,28897.69,4816.281666666667,6,"CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA - NR 10 BÁSICO, CURSOS, CURSO DE TRABALHO EM ALTURA (NR-35)",344.020119047619
562968000101,BRITEX MINERAÇÕES LTDA,3. Pequeno,28400.68,1290.94,22,"CAMPANHA SETEMBRO AMARELO, CAMPANHA 2024 - MAIO AMARELO, RENOVAÇÃO DOS PROGRAMAS LEGAIS (PGR E PCMSO), CAMPANHA 2024 - ABRIL VERDE, AÇÃO JANEIRO BRANCO, LAUDOS, TEATRO CORPORTIVO, CAMPANHA MAIO AMARELO, RENOVAÇÃO DOS PROGRAMAS LEGAIS (PRG E PCMOS), MEDIÇÕES, AÇÕES OUTUBRO ROSA NOVEMBRO AZUL, CAMPANHA ABRIL VERDE 2022, TEATRO SOCIOEDUCATIVO, GESTÃO E-SOCIAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS, LAUDOS E MEDIÇÕES, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, AÇÃO TEATRAL - MAIO AMARELO, SERVIÇOS EM SST, CAMPANHA OUTUBRO ROSA/NOVEMBRO AZUL",338.10333333333335
12102741000243,Projetel - Telecomunicacoes E Servicos Ltda,3. Pequeno,28368.0,9456.0,3,"Mao De Obra Tecnica E Especializada - Projetel, Sst - Analise Ergonomica Do Trabalho - Projetel, Sst - Pgr E Pcmso (nova Operacao) - Projetel",337.7142857142857
34775651000175,Conenge Projeto 03 Empreendimento Imobiliario Spe Ltda,3. Pequeno,28196.770000000004,14098.385000000002,2,"MEDIÇÕES AMBIENTAIS E ASSESSORIA PARA CONSTITUIÇÃO DA CIPA, ELABORAÇÃO DOS PROGRAMAS LEGAIS",335.6758333333334
23499339000180,Beeva Industria Comercio E Exportacao De Mel E Derivados S/A,4. Micro,28093.59000000001,2553.9627272727284,11,"Sesi Cambona - Beeva - Seguranca Do Trabalho, CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA - CURSOS, ASSESSORIA DE CIPA + TREINAMENTO, EDUCAÇÃO CORPORATIVA, TREINAMENTOS NORMATIVOS, SERVIÇOS EM SST, SERVIÇOS EM SST - RENOVAÇÃO, ANÁLISE ERGONOMICA, ANALISE ERGONÔMICA E EDUCAÇÃO CORPORATIVA, SERVIÇOS EM SAÚDE E SEGURANÇA DO TRABALHO",334.4475000000001
7888091000192,Vcnet Provedora De Internet Ltda,3. Pequeno,27916.15,5583.2300000000005,5,"CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA - NR 35, CURSO NORMATIVO, SERVIÇOS EM SST",332.33511904761906
22213186000108,PYSF CONCRETOS E ARGAMASSAS EIRELI,3. Pequeno,27821.77,1545.653888888889,18,"CONTRATO DE SAÚDE E SEGURANÇA, PPP, SERVIÇOS EM SST (VISITAS TÉCNICAS),  PPP - PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO (ORIENTAÇÃO), PPP - PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO (ORIENTAÇÃO), CURSOS NORMATIVOS, LAUDOS DE INSALUBRIDADE E PERICULOSIDADE, MEDIÇÕES, CURSO NORMATIVO, SERVIÇOS DE SAÚDE E SEGURANÇA DO TRABALHO, RENOVAÇÃO DOS PROGRAMAS LEGAIS, ELABORAÇÃO DE PPP, CURSO NR 10 (BÁSICO), SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO",331.2115476190476
12513140000142,Ancora Telecom Ltda,3. Pequeno,27771.000000000004,4628.500000000001,6,"Sesi Cambona - Renovacao Do Combo Sst - Ancora Telecom, CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA, ELABORAÇÃO DOS PROGRAMAS LEGAIS - COMBO ESOCIAL, EDUCAÇÃO CORPORATIVA - CURSO NR10, SERVIÇOS EM SST",330.6071428571429
8435257000188,Hidro Solo Industria E Comercio Ltda,3. Pequeno,27670.350000000013,1064.2442307692313,26,"Sesi - Medicoes - Hidro Solo Industria E Comercio Ltda, Combo Sst (renovacao) - Hidro Solo Industria E Comercio Ltda, Sst - Hidrosolo, EDUCAÇÃO CORPORATIVA - TURMA MISTA, CURSO DE TRABALHO EM ALTURA - NR35, CONTRATO DE SAÚDE E SEGURANÇA, NORMATIVO NR10 RECICLAGEM, CURSO NORMATIVO, MEDIÇÕES, TREINAMENTO EPI 4H, ASSISTÊNCIA TÉCNICA EM PERÍCIA JUDICIAL, GESTÃO E-SOCIAL, SIPAT - SEMANA INTERNA DE PREVENÇÃO EM ACIDENTE DE TRABALHO, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇO EM SAÚDE E SEGURANÇA NO TRABALHO, CURSO DE NR-35 - TRABALHO EM ALTURA, CURSO NR 10 (RECICLAGEM), ELABORAÇÃO DE PPP, SERVIÇOS DE SST, CURSO DE TRABALHO EM ALTURA (NR-35)",329.4089285714287
682642000118,ILUMINA INSTALACOES LTDA - EPP,3. Pequeno,27213.33,1700.833125,16,"SST - PGR E PCMSO (OBRA LUCARINI), SST - PGR E PCMSO (OBRA STUDIO DESIGN IV), SERVIÇOS EM SST - STUDIO DESIGN 3, SERVIÇOS EM SST - MARIA BERNADETTE, CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST - EDF. KAIRÓS, SERVIÇOS EM SST - EDF MERLOT, EDUCAÇÃO CORPORATIVA - NR 35, ELABORAÇÃO DOS PROGRAMAS LEGAIS (OBRA LYON), ELABORAÇÃO DOS PROGRAMAS LEGAIS - EDF. MARIA BERNADETE, ELABORAÇÃO DOS PROGRAMAS LEGAIS - EDF. STUDIO DESIGN 3, RENOVAÇÃO DOS PROGRAMAS LEGAIS - EDF. LOFT RESIDENCE, RENOVAÇÃO DOS PROGRAMAS LEGAIS - EDF. GRENACHE, SERVIÇOS EM SST - ELABORAÇÃO DOS PROGRAMAS LEGAIS (OBRA LYON), SERVIÇOS EM SST - EDIF. MARIELA, SERVIÇOS EM SST - TANNAT",323.9682142857143
3692424001124,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,3. Pequeno,27063.99,2081.845384615385,13,"EDUCAÇÃO CORPORATIVA - NR 35, COMBO SST, TEATRO CUSTOMIZADO, 3º ADITIVO - PGR, PCMSO, INSALUBRIDADE E PERICULOSIDADE, LTCAT E MEDIÇÕES, AÇÃO EDUCATIVA TEATRAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS, PPP - FABIA ANDREA SUICA MOTA, SIPAT, SERVIÇOS EM SST - RENOVAÇÃO, LAUDO INDIVIDUAL",322.1903571428572
3178923000126,VERSAN EMPREENDIMENTO LIMITADA - ME,3. Pequeno,26562.64,1897.3314285714284,14,"SERVIÇOS EM SST, EDUCAÇÃO CORPORATIVA, nan, EDICAÇÃO COORPORATIVA, CAMPANHA ABRIL VERDE, CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, PPP",316.22190476190474
4730141000110,AGENCIA REGULADORA DE SERVICOS PUBLICOS DO ESTADO DE ALAGOAS - ARSAL,4. Micro,26520.53,6630.1325,4,"TREINAMENTOS NORMATIVOS, CURSO NR20 INTERMEDIÁRIO, EDUCAÇÃO CORPORATIVA, CURSO DE NR10",315.7205952380952
10824654000193,Ceramica Do Agreste Ltda,3. Pequeno,26388.43,5277.686,5,"Ufas - Combo Sst (renovacao) - Ceramica Do Agreste Ltda, CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, GESTÃO DO E-SOCIAL, MEDIÇÕES",314.1479761904762
13009550000547,Irmaos Britto Representacoes E Comercio Ltda,3. Pequeno,26288.880000000005,2389.8981818181824,11,"Saude E Seguranca No Trabalho - Irmaos Britto, EDUCAÇÃO CORPORATIVA - TEATRO ABRIL VERDE, PALESTRA - JANEIRO BRANCO, SST - MEDIÇÕES, CAMPANHA EDUCATIVA TEATRAL - IST, CAMPANHA EDUCATIVA TEATRAL - OUTUBRO ROSA, AÇÃO EDUCATIVA TEATRAL, MEDIÇÕES AMBIENTAIS, AÇÃO EDUCATIVA TEATRAL MAIO AMARELO, CONTRATO DE SAÚDE E SEGURANÇA",312.9628571428572
9278987000185,ABYS MODAS LTDA - LOJA 01,3. Pequeno,26255.62,2625.562,10,"CONTRATO DE SAÚDE E SEGURANÇA, COMBO DE CAMPANHAS, ELABORAÇÃO DOS PROGRAMAS LEGAIS - LOJA 01, SERVIÇOS EM SST (LOJA 1, LOJA 5, LOJA 6, LOJA 7 E LOJA 22), RENOVAÇÃO DOS PROGRAMAS LEGAIS - GRUPO, RENOVAÇÃO DOS PROGRAMAS LEGAIS - GRUPO ABYS, PPP, CAMPANHA DE CARNAVAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS",312.56690476190477
4396985000258,Previparq Ltda,3. Pequeno,26241.230000000007,3280.153750000001,8,"Saude E Seguranca - Previda Unidade Central De Velorios - Renovacao 2026, Saude E Seguranca - Previparq Ltda - Previda Central De Velorios, CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DOS PROGRAMAS LEGAIS (COMBO ESOCIAL E SST), PPP, SERVIÇOS EM SST - RENOVAÇÃO DOS PROGRAMAS LEGAIS (UNIDADE CENTRAL DE VELÓRIOS, SERVIÇOS EM SST - RENOVAÇÃO CENTRAL DE VELÓRIOS",312.3955952380953
16982376000260,Alagoas Ambiental S/A,3. Pequeno,26091.84999999999,2007.065384615384,13,"Eco - Teatro Campanha Setembro Amarelo - Alagoas Ambiental - Craibas, Combo Sst - Alagoas Ambiental, Eco - Maio Amarelo - Alagoas Ambiental S/a, Educacao Corporativa (teatro) - Alagoas Ambiental S/a, Teatro Corporativo - Alagoas Ambiental Craibas, MEDIÇÕES, EDUCAÇÃO COORPORATIVA, CAMPANHA TEATRAL, EDUCAÇÃO CORPORATIVA, SERVIÇOS EM SST, CAMPANHA SST, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL",310.6172619047618
3951809000510,Petrosynergy Ltda,3. Pequeno,26039.43,1370.4963157894738,19,"SERVIÇOS EM SST - PGR E PCMSO, CAMPANHA TEATRAL 2023 - SETEMBRO AMARELO, PCA - PROGRAMA DE CONSERVAÇÃO AUDITIVA, CAMPANHA - ABRIL VERDE 2023, PALESTRA OUTUBRO ROSA E NOVEMBRO AZUL, SIPAT, PROGRAMA + EQUILÍBRIO - 14 PARTICIPANTES, AÇÃO EDUCATIVA TEATRAL, EDUCAÇÃO CORPORATIVA - CAMPANHA ABRIL VERDE, ELABORAÇÃO DOS PROGRAMAS LEGAIS, MEDIÇÕES AMBIENTAIS, EDUCAÇÃO CORPORATIVA - NR 10 (SEP), SERVIÇOS EM SST - RENOVAÇÃO, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, CONSULTORIA TÉCNICA EM SST, SERVIÇOS EM SST - CONTINUIDADE DO PROCESSO, SERVIÇOS EM SST - BASE, EDUCAÇÃO CORPORATIVA",309.9932142857143
5132476000108,PROTEICA ALIMENTOS LTDA,3. Pequeno,25352.26,1584.51625,16,"TEATRO CORPOTATIVO, CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA, CAMPANHA SETEMBRO AMARELO, EDUCAÇÃO COORPORATIVA, CAMPANHA - OUTUBRO ROSA E NOVEMBRO AZUL, CAMPANHA ABRIL VERDE, CAMPANHA OUTUBRO ROSA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, PALESTRAS",301.812619047619
13342753000470,Mineracao Barreto Sa,3. Pequeno,25192.320000000014,8397.440000000004,3,"Combo De Sst - Mineracao Barreto, Aet  Belo Monte - Mineracao Barreto, Ltcat - Mibasa Belo Monte",299.9085714285716
12392890000103,Imcrel Irmaos Moreira Extracao Mineral Ltda,3. Pequeno,25064.739999999998,2784.971111111111,9,"CURSOS NORMATIVOS, CURSO NORMATIVO, TREINAMENTO NORMATIVO - NR 35, CURSO DE TRABALHO EM ALTURA, ELABORAÇÃO DE PCMSO, MEDIÇÕES",298.3897619047619
5612717000108,Energy Engenharia Ltda,3. Pequeno,25055.149999999998,2783.905555555555,9,"Sst - Avaliacoes Quantitativas De Riscos (unid. Murici) - Energy, Analise Ergonomica Do Trabalho - Energy, Sst Medicoes - Energy, Sst- Combo - Energy Engenharia Ltda, SERVIÇOS EM SST (PLANO DE AÇÃO), UNIDADE MURICI - SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, MEDIÇÕES, OBRA BRASKEM - SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO, SERVIÇOS DE SST",298.2755952380952
8850788000137,A C LOCADORA DE TRANSPORTES LTDA ME,3. Pequeno,24744.92,6186.23,4,"SST - PAE, AVALIAÇÕES QUANTITATIVAS, TREINAMENTO NORMATIVOS, CONTRATO DE SAÚDE E SEGURANÇA",294.58238095238096
2413246000110,C E O Guanabens,3. Pequeno,24723.08,2472.308,10,"Sesi Cambona - Cresce Industria - Strike Produtos E Servicos De Limpeza, CONTRATO DE SAÚDE E SEGURANÇA, TREINAMENTO BRIGADA INCENDIO 8H - STRIKE, TREINAMENTO DE BRIGADA DE INCÊNDIO, EDUCAÇÃO CORPORATIVA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, RENOVAÇÃO DOS PROGRAMAS LEGAIS E LAUDOS, MEDIÇÃO COMPLEMENTAR A PROPOSTA Nº 350945",294.32238095238097
11188176000135,LYRA E SILVA SERVIÇOS E SISTEMAS ELÉTRICOS LTDA - ME,3. Pequeno,24682.72,2243.8836363636365,11,"LTCAT INDIVIDUAL, PPP, CONTRATO DE SAÚDE E SEGURANÇA, ASSESSORIA E CURSO DE CIPA, CURSO NR 10 - BÁSICO, RENOVAÇÃO DOS PROGRAMAS LEGAIS E GESTÃO DO E-SOCIAL, CURSOS NORMATIVOS, CURSO DE CIPA EAD, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, CURSO NR-5 (CIPA)",293.8419047619048
887925000104,GRAFMARQUES INDÚSTRIA EDITORA E SERVIÇOS LTDA,4. Micro,24664.11,3523.444285714286,7,"CONTRATO DE SAÚDE E SEGURANÇA, EDUCAÇÃO CORPORATIVA - CIPA, MEDIÇÕES AMBIENTAIS, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST - ELABORAÇÃO",293.62035714285713
35553783000115,JC IND. COM. EXP. IMP. E MONTAGEM DE SIST. DE ENERGIA SOLAR EIRELI,4. Micro,24483.7,3497.671428571429,7,"CONTRATO DE SAÚDE E SEGURANÇA, TREINAMENTOS NORMATIVOS, EDUCAÇÃO CORPORATIVA -  TREINAMENTOS NORMATIVOS, EDUCAÇÃO CORPORATIVA  - NR 10 BÁSICO E NR 35 (TURMA MISTA), nan, EDUCAÇÃO CORPORATIVA - PRIMEIROS SOCORROS, SERVIÇOS EM SST",291.47261904761905
10751755000181,"BIOSEG - SEGURANCA, SAUDE E MEIO AMBIENTE LTDA",4. Micro,24335.699999999997,12167.849999999999,2,"EDUCAÇÃO CORPORATIVA (APH - BRIGADISTA/SOCORRISTA), EDUCAÇÃO CORPORATIVA - APH",289.71071428571423
5097317000101,Fazenda Timbauba Industria E Comercio Ltda,3. Pequeno,24071.260000000002,2407.126,10,"CONTRATO DE SAÚDE E SEGURANÇA, CONTRATO DE SAÚDE E SEGURANÇA - UNIDADE ESCRITÓRIO, MEDIÇÕES, SERVIÇOS EM SST - ESCRITÓRIO, GESTÃO DO ESOCIAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS, RENOVAÇÃO DOS PROGRAMAS",286.5626190476191
18675185000108,E-Paletes Fabricacao E Comercio Atacadista De Paletes De Madeira Ltda.,3. Pequeno,24062.84999999999,4010.4749999999985,6,"Sesi Cambona - Renovacao Do Combo Sst - E-paletes Fabricacao E Comercio Atacadista De Paletes De Madeira Ltda, Educacao Corporativa - E Paletes, Educacao Corporativa - E Palete, Saude E Seguranca - E-paletes Fabricacao E Comercio Atacadista De Paletes De Madeira Ltda, Educacao Corporativa - E-paletes, Peca Teatral - E Paletes",286.4624999999999
23619452000151,Maucon Empreendimentos Ltda,3. Pequeno,24053.05,3006.63125,8,"Sesi Cambona - Renovacao Do Combo Sst + Ho + Treinamento - Maucon Empreendimentos (flix Hotel), Educacao Corporativa (sipat) - Flix Hotel, Saude E Seguranca No Trabalho - Flix Hotel, Saude E Seguranca No Trabalho  -  Flix Hotel, ASSISTÊNCIA TÉCNICA EM PERÍCIA - ENGENHARIA, SERVIÇOS EM PERÍCIA - FLIX HOTEL, CONTRATO DE SAÚDE E SEGURANÇA",286.3458333333333
